収集日,2026-01-06

商品名,中央値価格(円),最安値,最高値,データ件数
テラスタルフェス BOX,17000,13333,31111,16
バトルパートナーズ BOX,12000,6999,29500,25
ロケット団の栄光 BOX,14800,10700,29999,19
熱風のアリーナ BOX,15000,10700,36500,17
超電ブレイカー BOX,22888,6499,38000,5
