収集日,2025-10-23

商品名,中央値価格(円),最安値,最高値,データ件数
テラスタルフェス BOX,15600,9444,31599,19
バトルパートナーズ BOX,10650,5888,26999,24
ロケット団の栄光 BOX,13800,6500,37777,23
熱風のアリーナ BOX,12700,9600,29800,18
超電ブレイカー BOX,18888,15000,31111,9
