収集日,2025-10-03

商品名,中央値価格(円),最安値,最高値,データ件数
テラスタルフェス BOX,15200,13499,27000,18
バトルパートナーズ BOX,11500,7000,34999,23
ロケット団の栄光 BOX,10000,8200,15999,25
熱風のアリーナ BOX,12333,7777,35999,19
超電ブレイカー BOX,16666,14999,31111,9
