収集日,2025-12-27

商品名,中央値価格(円),最安値,最高値,データ件数
テラスタルフェス BOX,17980,11200,44444,17
バトルパートナーズ BOX,10499,8000,29200,25
ロケット団の栄光 BOX,14999,13000,32000,19
熱風のアリーナ BOX,19800,10000,47999,17
超電ブレイカー BOX,19194,6499,26999,4
