収集日,2025-09-13

商品名,中央値価格(円),最安値,最高値,データ件数
テラスタルフェス BOX,16583,14500,34800,18
バトルパートナーズ BOX,12599,7200,26899,25
ロケット団の栄光 BOX,10000,7499,12222,24
熱風のアリーナ BOX,12111,8980,33999,18
超電ブレイカー BOX,16222,13555,31111,15
