収集日,2025-10-26

商品名,中央値価格(円),最安値,最高値,データ件数
テラスタルフェス BOX,14800,9400,29000,19
バトルパートナーズ BOX,10650,6000,24333,24
ロケット団の栄光 BOX,13650,6500,23000,24
熱風のアリーナ BOX,12511,9490,28000,18
超電ブレイカー BOX,18888,15000,31111,9
